lat_municipio_residencia,lon_municipio_residencia,cod_municipio_residencia,universidad,curso_academico,count,scaled_count,log_count,municipio,poblacion
42.35655,-5.211738,24191,ucm,2017-18,1,1.2,0.0,Vallecillo,Muy poco densa
42.35655,-5.211738,24191,urjc,2022-23,1,1.2,0.0,Vallecillo,Muy poco densa
42.3567,1.459659,25203,ucm,2018-19,1,1.2,0.0,"Seu d'Urgell, La",Poco densa
42.3567,1.459659,25203,ucm,2019-20,1,1.2,0.0,"Seu d'Urgell, La",Poco densa
42.3567,1.459659,25203,urjc,2018-19,1,1.2,0.0,"Seu d'Urgell, La",Poco densa
42.3567,1.459659,25203,urjc,2019-20,1,1.2,0.0,"Seu d'Urgell, La",Poco densa
42.3567,1.459659,25203,urjc,2020-21,1,1.2,0.0,"Seu d'Urgell, La",Poco densa
42.3567,1.459659,25203,urjc,2021-22,1,1.2,0.0,"Seu d'Urgell, La",Poco densa
42.3567,1.459659,25203,urjc,2022-23,2,1.2,0.6931471805599453,"Seu d'Urgell, La",Poco densa
42.35826,-2.473416,26005,uc3m,2022-23,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,ucm,2017-18,2,1.2,0.6931471805599453,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,ucm,2018-19,2,1.2,0.6931471805599453,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,ucm,2019-20,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,ucm,2020-21,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,ucm,2021-22,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,ucm,2022-23,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,urjc,2017-18,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,urjc,2018-19,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,urjc,2019-20,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,urjc,2020-21,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,uva,2017-18,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,uva,2018-19,1,1.2,0.0,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,uva,2019-20,2,1.2,0.6931471805599453,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,uva,2020-21,3,1.2,1.0986122886681098,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,uva,2021-22,4,1.2,1.3862943611198906,Albelda de Iregua,Muy poco densa
42.35826,-2.473416,26005,uva,2022-23,5,1.2,1.6094379124341003,Albelda de Iregua,Muy poco densa
42.36023,-3.583582,9241,uva,2017-18,1,1.2,0.0,Orbaneja Riopico,Muy poco densa
42.36023,-3.583582,9241,uva,2018-19,1,1.2,0.0,Orbaneja Riopico,Muy poco densa
42.36023,-3.583582,9241,uva,2019-20,1,1.2,0.0,Orbaneja Riopico,Muy poco densa
42.36126,-5.8546,24228,urjc,2020-21,1,1.2,0.0,Villazala,Muy poco densa
42.36126,-5.8546,24228,urjc,2021-22,1,1.2,0.0,Villazala,Muy poco densa
42.36126,-5.8546,24228,urjc,2022-23,1,1.2,0.0,Villazala,Muy poco densa
42.36442,1.835709,25175,urjc,2021-22,1,1.2,0.0,Prats i Sansor,Muy poco densa
42.36442,1.835709,25175,urjc,2022-23,1,1.2,0.0,Prats i Sansor,Muy poco densa
42.36518,3.161217,17092,uam,2018-19,1,1.2,0.0,Llançà,Muy poco densa
42.36518,3.161217,17092,uam,2019-20,1,1.2,0.0,Llançà,Muy poco densa
42.36518,3.161217,17092,uva,2020-21,1,1.2,0.0,Llançà,Muy poco densa
42.36518,3.161217,17092,uva,2021-22,1,1.2,0.0,Llançà,Muy poco densa
42.36518,3.161217,17092,uva,2022-23,1,1.2,0.0,Llançà,Muy poco densa
42.36666,-6.233333,24091,uam,2021-22,1,1.2,0.0,Luyego,Muy poco densa
42.36666,-6.233333,24091,uam,2022-23,1,1.2,0.0,Luyego,Muy poco densa
42.36928,-8.123707,32040,uva,2017-18,1,1.2,0.0,Leiro,Muy poco densa
42.36928,-8.123707,32040,uva,2018-19,1,1.2,0.0,Leiro,Muy poco densa
42.36928,-8.123707,32040,uva,2019-20,1,1.2,0.0,Leiro,Muy poco densa
42.36928,-8.123707,32040,uva,2020-21,1,1.2,0.0,Leiro,Muy poco densa
42.36928,-8.123707,32040,uva,2021-22,1,1.2,0.0,Leiro,Muy poco densa
42.36987,-1.021661,50148,ucm,2018-19,1,1.2,0.0,Luesia,Muy poco densa
42.36987,-1.021661,50148,ucm,2019-20,1,1.2,0.0,Luesia,Muy poco densa
42.36987,-1.021661,50148,ucm,2020-21,1,1.2,0.0,Luesia,Muy poco densa
42.36987,-1.021661,50148,ucm,2021-22,1,1.2,0.0,Luesia,Muy poco densa
42.36987,-1.021661,50148,ucm,2022-23,1,1.2,0.0,Luesia,Muy poco densa
42.37001,-2.545047,26143,uam,2017-18,3,1.2,1.0986122886681098,Sojuela,Muy poco densa
42.37001,-2.545047,26143,uam,2018-19,3,1.2,1.0986122886681098,Sojuela,Muy poco densa
42.37001,-2.545047,26143,uam,2019-20,3,1.2,1.0986122886681098,Sojuela,Muy poco densa
42.37001,-2.545047,26143,uam,2020-21,3,1.2,1.0986122886681098,Sojuela,Muy poco densa
42.37001,-2.545047,26143,ucm,2019-20,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,ucm,2020-21,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,ucm,2021-22,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,ucm,2022-23,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,urjc,2020-21,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,uva,2018-19,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,uva,2019-20,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,uva,2020-21,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,uva,2021-22,1,1.2,0.0,Sojuela,Muy poco densa
42.37001,-2.545047,26143,uva,2022-23,1,1.2,0.0,Sojuela,Muy poco densa
42.37043,-5.773118,24174,urjc,2017-18,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,urjc,2018-19,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,urjc,2019-20,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,urjc,2021-22,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,uva,2017-18,2,1.2,0.6931471805599453,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,uva,2018-19,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,uva,2019-20,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,uva,2020-21,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,uva,2021-22,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37043,-5.773118,24174,uva,2022-23,1,1.2,0.0,Urdiales del Páramo,Muy poco densa
42.37067,-2.865805,26171,urjc,2018-19,1,1.2,0.0,Villar de Torre,Muy poco densa
42.37203,-5.03044,24139,urjc,2020-21,1,1.2,0.0,Sahagún,Muy poco densa
42.37203,-5.03044,24139,urjc,2021-22,1,1.2,0.0,Sahagún,Muy poco densa
42.37203,-5.03044,24139,urjc,2022-23,1,1.2,0.0,Sahagún,Muy poco densa
42.37203,-5.03044,24139,uva,2017-18,10,1.2,2.302585092994046,Sahagún,Muy poco densa
42.37203,-5.03044,24139,uva,2018-19,8,1.2,2.0794415416798357,Sahagún,Muy poco densa
42.37203,-5.03044,24139,uva,2019-20,12,1.2,2.4849066497880004,Sahagún,Muy poco densa
42.37203,-5.03044,24139,uva,2020-21,12,1.2,2.4849066497880004,Sahagún,Muy poco densa
42.37203,-5.03044,24139,uva,2021-22,11,1.2,2.3978952727983707,Sahagún,Muy poco densa
42.37203,-5.03044,24139,uva,2022-23,11,1.2,2.3978952727983707,Sahagún,Muy poco densa
42.37259,-3.843971,9297,uva,2018-19,3,1.2,1.0986122886681098,"Quintanillas, Las",Muy poco densa
42.37259,-3.843971,9297,uva,2019-20,1,1.2,0.0,"Quintanillas, Las",Muy poco densa
42.37259,-3.843971,9297,uva,2020-21,1,1.2,0.0,"Quintanillas, Las",Muy poco densa
42.37259,-3.843971,9297,uva,2021-22,1,1.2,0.0,"Quintanillas, Las",Muy poco densa
42.37259,-3.843971,9297,uva,2022-23,1,1.2,0.0,"Quintanillas, Las",Muy poco densa
42.37294,-5.507703,24062,ucm,2019-20,1,1.2,0.0,Cubillas de los Oteros,Muy poco densa
42.37294,-5.507703,24062,ucm,2020-21,1,1.2,0.0,Cubillas de los Oteros,Muy poco densa
42.37294,-5.507703,24062,ucm,2021-22,1,1.2,0.0,Cubillas de los Oteros,Muy poco densa
42.37424,-2.767255,26041,uva,2020-21,1,1.2,0.0,Cárdenas,Muy poco densa
42.37534,-1.553171,31220,uva,2020-21,1,1.2,0.0,Santacara,Muy poco densa
42.37632,-8.250866,32004,ucm,2017-18,1,1.2,0.0,Avión,Muy poco densa
42.37632,-8.250866,32004,ucm,2018-19,2,1.2,0.6931471805599453,Avión,Muy poco densa
42.37632,-8.250866,32004,ucm,2019-20,2,1.2,0.6931471805599453,Avión,Muy poco densa
42.37632,-8.250866,32004,ucm,2020-21,1,1.2,0.0,Avión,Muy poco densa
42.37632,-8.250866,32004,ucm,2021-22,1,1.2,0.0,Avión,Muy poco densa
42.3765,-4.671304,34236,uva,2019-20,1,1.2,0.0,Villaturde,Muy poco densa
42.3765,-4.671304,34236,uva,2020-21,1,1.2,0.0,Villaturde,Muy poco densa
42.3765,-4.671304,34236,uva,2021-22,1,1.2,0.0,Villaturde,Muy poco densa
42.3765,-4.671304,34236,uva,2022-23,1,1.2,0.0,Villaturde,Muy poco densa
42.37699,-1.942034,31015,ucm,2017-18,1,1.2,0.0,Andosilla,Muy poco densa
42.37699,-1.942034,31015,ucm,2018-19,3,1.2,1.0986122886681098,Andosilla,Muy poco densa
42.37699,-1.942034,31015,ucm,2019-20,2,1.2,0.6931471805599453,Andosilla,Muy poco densa
42.37699,-1.942034,31015,ucm,2020-21,3,1.2,1.0986122886681098,Andosilla,Muy poco densa
42.37699,-1.942034,31015,ucm,2021-22,3,1.2,1.0986122886681098,Andosilla,Muy poco densa
42.37699,-1.942034,31015,ucm,2022-23,2,1.2,0.6931471805599453,Andosilla,Muy poco densa
42.37699,-1.942034,31015,uva,2017-18,1,1.2,0.0,Andosilla,Muy poco densa
42.3798,-1.444428,31067,uc3m,2022-23,3,1.2,1.0986122886681098,Carcastillo,Muy poco densa
42.3798,-1.444428,31067,ucm,2022-23,1,1.2,0.0,Carcastillo,Muy poco densa
42.3798,-1.444428,31067,urjc,2017-18,1,1.2,0.0,Carcastillo,Muy poco densa
42.3798,-1.444428,31067,uva,2019-20,1,1.2,0.0,Carcastillo,Muy poco densa
42.3799,-3.93297,9449,uva,2022-23,1,1.2,0.0,Villanueva de Argaño,Muy poco densa
42.38081,-5.70334,24017,uva,2017-18,1,1.2,0.0,Bercianos del Páramo,Muy poco densa
42.38081,-5.70334,24017,uva,2018-19,1,1.2,0.0,Bercianos del Páramo,Muy poco densa
42.38081,-5.70334,24017,uva,2019-20,1,1.2,0.0,Bercianos del Páramo,Muy poco densa
42.38081,-5.70334,24017,uva,2022-23,3,1.2,1.0986122886681098,Bercianos del Páramo,Muy poco densa
42.38142,-2.058642,31223,uva,2020-21,1,1.2,0.0,Sartaguda,Muy poco densa
42.38142,-2.058642,31223,uva,2021-22,1,1.2,0.0,Sartaguda,Muy poco densa
42.38142,-2.058642,31223,uva,2022-23,1,1.2,0.0,Sartaguda,Muy poco densa
42.38503,-3.734942,9907,urjc,2017-18,1,1.2,0.0,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,urjc,2018-19,1,1.2,0.0,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,urjc,2019-20,1,1.2,0.0,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,urjc,2020-21,1,1.2,0.0,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,urjc,2021-22,3,1.2,1.0986122886681098,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,uva,2017-18,4,1.2,1.3862943611198906,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,uva,2018-19,4,1.2,1.3862943611198906,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,uva,2019-20,3,1.2,1.0986122886681098,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,uva,2020-21,4,1.2,1.3862943611198906,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,uva,2021-22,5,1.2,1.6094379124341003,Alfoz de Quintanadueñas,Muy poco densa
42.38503,-3.734942,9907,uva,2022-23,4,1.2,1.3862943611198906,Alfoz de Quintanadueñas,Muy poco densa
42.3876,-5.144388,24018,uva,2017-18,1,1.2,0.0,Bercianos del Real Camino,Muy poco densa
42.38772,-1.794073,31104,uam,2020-21,2,1.2,0.6931471805599453,Falces,Muy poco densa
42.38772,-1.794073,31104,uam,2021-22,2,1.2,0.6931471805599453,Falces,Muy poco densa
42.38772,-1.794073,31104,uam,2022-23,2,1.2,0.6931471805599453,Falces,Muy poco densa
42.38772,-1.794073,31104,urjc,2018-19,1,1.2,0.0,Falces,Muy poco densa
42.38772,-1.794073,31104,urjc,2019-20,1,1.2,0.0,Falces,Muy poco densa
42.38772,-1.794073,31104,urjc,2020-21,1,1.2,0.0,Falces,Muy poco densa
42.38772,-1.794073,31104,urjc,2021-22,1,1.2,0.0,Falces,Muy poco densa
42.38772,-1.794073,31104,urjc,2022-23,1,1.2,0.0,Falces,Muy poco densa
42.38774,-5.080766,24031,urjc,2018-19,1,1.2,0.0,Calzada del Coto,Muy poco densa
42.38774,-5.080766,24031,urjc,2019-20,1,1.2,0.0,Calzada del Coto,Muy poco densa
42.38774,-5.080766,24031,urjc,2020-21,1,1.2,0.0,Calzada del Coto,Muy poco densa
42.38774,-5.080766,24031,urjc,2021-22,1,1.2,0.0,Calzada del Coto,Muy poco densa
42.38774,-5.080766,24031,urjc,2022-23,1,1.2,0.0,Calzada del Coto,Muy poco densa
42.38781,-3.574296,9326,uva,2017-18,1,1.2,0.0,Rubena,Muy poco densa
42.38781,-3.574296,9326,uva,2018-19,1,1.2,0.0,Rubena,Muy poco densa
42.38834,-2.530942,26059,urjc,2017-18,1,1.2,0.0,Entrena,Muy poco densa
42.38834,-2.530942,26059,urjc,2018-19,1,1.2,0.0,Entrena,Muy poco densa
42.38834,-2.530942,26059,urjc,2019-20,1,1.2,0.0,Entrena,Muy poco densa
42.38834,-2.530942,26059,uva,2017-18,1,1.2,0.0,Entrena,Muy poco densa
42.38834,-2.530942,26059,uva,2020-21,1,1.2,0.0,Entrena,Muy poco densa
42.38834,-2.530942,26059,uva,2021-22,2,1.2,0.6931471805599453,Entrena,Muy poco densa
42.38834,-2.530942,26059,uva,2022-23,3,1.2,1.0986122886681098,Entrena,Muy poco densa
42.38924,-8.503109,36043,uc3m,2017-18,1,1.2,0.0,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uc3m,2018-19,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uc3m,2019-20,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uc3m,2020-21,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uc3m,2021-22,1,1.2,0.0,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,ucm,2017-18,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,ucm,2018-19,3,1.2,1.0986122886681098,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,ucm,2019-20,4,1.2,1.3862943611198906,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,ucm,2020-21,4,1.2,1.3862943611198906,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,ucm,2021-22,3,1.2,1.0986122886681098,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,ucm,2022-23,5,1.2,1.6094379124341003,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,urjc,2019-20,1,1.2,0.0,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,urjc,2020-21,1,1.2,0.0,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,urjc,2021-22,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,urjc,2022-23,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uva,2017-18,1,1.2,0.0,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uva,2018-19,1,1.2,0.0,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uva,2019-20,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uva,2020-21,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38924,-8.503109,36043,uva,2021-22,2,1.2,0.6931471805599453,Ponte Caldelas,Poco densa
42.38933,-5.982224,24131,uva,2021-22,1,1.2,0.0,Riego de la Vega,Muy poco densa
42.38933,-5.982224,24131,uva,2022-23,1,1.2,0.0,Riego de la Vega,Muy poco densa
42.38933,-4.461307,34211,uva,2017-18,2,1.2,0.6931471805599453,Villaherreros,Muy poco densa
42.38933,-4.461307,34211,uva,2018-19,1,1.2,0.0,Villaherreros,Muy poco densa
42.38933,-4.461307,34211,uva,2019-20,1,1.2,0.0,Villaherreros,Muy poco densa
42.38933,-4.461307,34211,uva,2020-21,1,1.2,0.0,Villaherreros,Muy poco densa
42.38933,-4.461307,34211,uva,2021-22,1,1.2,0.0,Villaherreros,Muy poco densa
42.38933,-4.461307,34211,uva,2022-23,1,1.2,0.0,Villaherreros,Muy poco densa
42.38959,-2.980024,26140,ucm,2017-18,1,1.2,0.0,Santurde de Rioja,Muy poco densa
42.38959,-2.980024,26140,urjc,2021-22,1,1.2,0.0,Santurde de Rioja,Muy poco densa
42.38959,-2.980024,26140,urjc,2022-23,1,1.2,0.0,Santurde de Rioja,Muy poco densa
42.38959,-2.980024,26140,uva,2020-21,1,1.2,0.0,Santurde de Rioja,Muy poco densa
42.38959,-2.980024,26140,uva,2021-22,1,1.2,0.0,Santurde de Rioja,Muy poco densa
42.39011,-1.971613,31066,ucm,2017-18,3,1.2,1.0986122886681098,Cárcar,Muy poco densa
42.39011,-1.971613,31066,ucm,2018-19,4,1.2,1.3862943611198906,Cárcar,Muy poco densa
42.39011,-1.971613,31066,ucm,2019-20,1,1.2,0.0,Cárcar,Muy poco densa
42.39011,-1.971613,31066,ucm,2020-21,1,1.2,0.0,Cárcar,Muy poco densa
42.39011,-1.971613,31066,ucm,2021-22,1,1.2,0.0,Cárcar,Muy poco densa
42.39011,-1.971613,31066,uva,2022-23,1,1.2,0.0,Cárcar,Muy poco densa
42.39147,-8.699853,36026,uam,2017-18,8,1.2,2.0794415416798357,Marín,Poco densa
42.39147,-8.699853,36026,uam,2018-19,6,1.2,1.791759469228055,Marín,Poco densa
42.39147,-8.699853,36026,uam,2019-20,5,1.2,1.6094379124341003,Marín,Poco densa
42.39147,-8.699853,36026,uam,2020-21,6,1.2,1.791759469228055,Marín,Poco densa
42.39147,-8.699853,36026,uam,2021-22,4,1.2,1.3862943611198906,Marín,Poco densa
42.39147,-8.699853,36026,uam,2022-23,4,1.2,1.3862943611198906,Marín,Poco densa
42.39147,-8.699853,36026,uc3m,2017-18,10,1.2,2.302585092994046,Marín,Poco densa
42.39147,-8.699853,36026,uc3m,2018-19,10,1.2,2.302585092994046,Marín,Poco densa
42.39147,-8.699853,36026,uc3m,2019-20,11,1.2,2.3978952727983707,Marín,Poco densa
42.39147,-8.699853,36026,uc3m,2020-21,11,1.2,2.3978952727983707,Marín,Poco densa
42.39147,-8.699853,36026,uc3m,2021-22,9,1.2,2.1972245773362196,Marín,Poco densa
42.39147,-8.699853,36026,uc3m,2022-23,5,1.2,1.6094379124341003,Marín,Poco densa
42.39147,-8.699853,36026,ucm,2017-18,7,1.2,1.9459101490553132,Marín,Poco densa
42.39147,-8.699853,36026,ucm,2018-19,8,1.2,2.0794415416798357,Marín,Poco densa
42.39147,-8.699853,36026,ucm,2019-20,8,1.2,2.0794415416798357,Marín,Poco densa
42.39147,-8.699853,36026,ucm,2020-21,8,1.2,2.0794415416798357,Marín,Poco densa
42.39147,-8.699853,36026,ucm,2021-22,8,1.2,2.0794415416798357,Marín,Poco densa
42.39147,-8.699853,36026,ucm,2022-23,6,1.2,1.791759469228055,Marín,Poco densa
42.39147,-8.699853,36026,urjc,2017-18,9,1.2,2.1972245773362196,Marín,Poco densa
42.39147,-8.699853,36026,urjc,2018-19,9,1.2,2.1972245773362196,Marín,Poco densa
42.39147,-8.699853,36026,urjc,2019-20,7,1.2,1.9459101490553132,Marín,Poco densa
42.39147,-8.699853,36026,urjc,2020-21,5,1.2,1.6094379124341003,Marín,Poco densa
42.39147,-8.699853,36026,urjc,2021-22,11,1.2,2.3978952727983707,Marín,Poco densa
42.39147,-8.699853,36026,urjc,2022-23,5,1.2,1.6094379124341003,Marín,Poco densa
42.39147,-8.699853,36026,uva,2017-18,1,1.2,0.0,Marín,Poco densa
42.39147,-8.699853,36026,uva,2018-19,1,1.2,0.0,Marín,Poco densa
42.39147,-8.699853,36026,uva,2019-20,3,1.2,1.0986122886681098,Marín,Poco densa
42.39147,-8.699853,36026,uva,2020-21,2,1.2,0.6931471805599453,Marín,Poco densa
42.39147,-8.699853,36026,uva,2021-22,1,1.2,0.0,Marín,Poco densa
42.39147,-8.699853,36026,uva,2022-23,1,1.2,0.0,Marín,Poco densa
42.39169,-2.846487,26040,ucm,2017-18,1,1.2,0.0,Cañas,Muy poco densa
42.39169,-2.846487,26040,ucm,2018-19,1,1.2,0.0,Cañas,Muy poco densa
42.39169,-2.846487,26040,ucm,2019-20,1,1.2,0.0,Cañas,Muy poco densa
42.39169,-2.846487,26040,ucm,2020-21,1,1.2,0.0,Cañas,Muy poco densa
42.39169,-2.846487,26040,ucm,2021-22,1,1.2,0.0,Cañas,Muy poco densa
42.39169,-2.846487,26040,ucm,2022-23,1,1.2,0.0,Cañas,Muy poco densa
42.39249,-7.120533,32072,uam,2020-21,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,uam,2021-22,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,uam,2022-23,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,ucm,2017-18,3,1.2,1.0986122886681098,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,ucm,2018-19,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,ucm,2019-20,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,ucm,2020-21,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,ucm,2021-22,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,ucm,2022-23,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,urjc,2017-18,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,urjc,2018-19,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,urjc,2019-20,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,urjc,2020-21,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,urjc,2021-22,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,urjc,2022-23,2,1.2,0.6931471805599453,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,uva,2017-18,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,uva,2018-19,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,uva,2019-20,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,uva,2020-21,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,uva,2021-22,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39249,-7.120533,32072,uva,2022-23,1,1.2,0.0,"Rúa, A",Muy poco densa
42.39483,2.845378,17001,ucm,2021-22,3,1.2,1.0986122886681098,Agullana,Muy poco densa
42.39483,2.845378,17001,ucm,2022-23,3,1.2,1.0986122886681098,Agullana,Muy poco densa
42.39547,-3.639612,9471,uva,2021-22,2,1.2,0.6931471805599453,Villayerno Morquillas,Muy poco densa
42.39547,-3.639612,9471,uva,2022-23,2,1.2,0.6931471805599453,Villayerno Morquillas,Muy poco densa
42.3978,-1.629983,31178,uva,2022-23,1,1.2,0.0,Murillo el Cuende,Muy poco densa
42.3985,-6.711346,24016,ucm,2017-18,1,1.2,0.0,Benuza,Muy poco densa
42.3985,-6.711346,24016,ucm,2018-19,1,1.2,0.0,Benuza,Muy poco densa
42.3985,-6.711346,24016,ucm,2019-20,1,1.2,0.0,Benuza,Muy poco densa
42.39948,-8.806928,36051,uam,2017-18,4,1.2,1.3862943611198906,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uam,2018-19,1,1.2,0.0,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uam,2019-20,1,1.2,0.0,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uam,2020-21,1,1.2,0.0,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uam,2021-22,3,1.2,1.0986122886681098,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uam,2022-23,2,1.2,0.6931471805599453,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uc3m,2017-18,4,1.2,1.3862943611198906,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uc3m,2018-19,5,1.2,1.6094379124341003,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uc3m,2019-20,8,1.2,2.0794415416798357,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uc3m,2020-21,5,1.2,1.6094379124341003,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uc3m,2021-22,8,1.2,2.0794415416798357,Sanxenxo,Poco densa
42.39948,-8.806928,36051,uc3m,2022-23,10,1.2,2.302585092994046,Sanxenxo,Poco densa
42.39948,-8.806928,36051,ucm,2017-18,9,1.2,2.1972245773362196,Sanxenxo,Poco densa
42.39948,-8.806928,36051,ucm,2018-19,7,1.2,1.9459101490553132,Sanxenxo,Poco densa
42.39948,-8.806928,36051,ucm,2019-20,13,1.2,2.5649493574615367,Sanxenxo,Poco densa
42.39948,-8.806928,36051,ucm,2020-21,17,1.2,2.833213344056216,Sanxenxo,Poco densa
42.39948,-8.806928,36051,ucm,2021-22,19,1.2,2.9444389791664403,Sanxenxo,Poco densa
42.39948,-8.806928,36051,ucm,2022-23,11,1.2,2.3978952727983707,Sanxenxo,Poco densa
42.39948,-8.806928,36051,urjc,2017-18,2,1.2,0.6931471805599453,Sanxenxo,Poco densa
